statistic_yyy,ranking,lastname,age,population
112,2115,大田,65歲以上,0
112,2116,大池,0~14歲,1
112,2116,大池,15~64歲,0
112,2116,大池,65歲以上,0
112,2117,大津,0~14歲,1
112,2117,大津,15~64歲,0
112,2117,大津,65歲以上,0
112,2118,大倉,0~14歲,0
112,2118,大倉,15~64歲,1
112,2118,大倉,65歲以上,0
112,2119,大瀧,0~14歲,0
112,2119,大瀧,15~64歲,1
112,2119,大瀧,65歲以上,0
112,2120,小杉,0~14歲,0
112,2120,小杉,15~64歲,1
112,2120,小杉,65歲以上,0
112,2121,小松,0~14歲,1
112,2121,小松,15~64歲,0
112,2121,小松,65歲以上,0
112,2122,小野里,0~14歲,0
112,2122,小野里,15~64歲,1
112,2122,小野里,65歲以上,0
112,2123,小須田,0~14歲,0
112,2123,小須田,15~64歲,1
112,2123,小須田,65歲以上,0
112,2124,小関,0~14歲,1
112,2124,小関,15~64歲,0
112,2124,小関,65歲以上,0
112,2125,小關,0~14歲,1
112,2125,小關,15~64歲,0
112,2125,小關,65歲以上,0
112,2126,山谷,0~14歲,0
112,2126,山谷,15~64歲,1
112,2126,山谷,65歲以上,0
112,2127,山岡,0~14歲,1
112,2127,山岡,15~64歲,0
112,2127,山岡,65歲以上,0
112,2128,山根木,0~14歲,1
112,2128,山根木,15~64歲,0
112,2128,山根木,65歲以上,0
112,2129,山󻕲,0~14歲,1
112,2129,山󻕲,15~64歲,0
112,2129,山󻕲,65歲以上,0
112,2130,川元,0~14歲,0
112,2130,川元,15~64歲,1
112,2130,川元,65歲以上,0
112,2131,川尻,0~14歲,1
112,2131,川尻,15~64歲,0
112,2131,川尻,65歲以上,0
112,2132,川田,0~14歲,1
112,2132,川田,15~64歲,0
112,2132,川田,65歲以上,0
112,2133,川岸,0~14歲,0
112,2133,川岸,15~64歲,1
112,2133,川岸,65歲以上,0
112,2134,川述,0~14歲,1
112,2134,川述,15~64歲,0
112,2134,川述,65歲以上,0
112,2135,川滿,0~14歲,1
112,2135,川滿,15~64歲,0
112,2135,川滿,65歲以上,0
112,2136,工,0~14歲,0
112,2136,工,15~64歲,1
112,2136,工,65歲以上,0
112,2137,干場,0~14歲,1
112,2137,干場,15~64歲,0
112,2137,干場,65歲以上,0
112,2138,中岡,0~14歲,0
112,2138,中岡,15~64歲,1
112,2138,中岡,65歲以上,0
112,2139,中林,0~14歲,1
112,2139,中林,15~64歲,0
112,2139,中林,65歲以上,0
112,2140,中根,0~14歲,1
112,2140,中根,15~64歲,0
112,2140,中根,65歲以上,0
112,2141,中間,0~14歲,0
112,2141,中間,15~64歲,1
112,2141,中間,65歲以上,0
112,2142,中嶋,0~14歲,1
112,2142,中嶋,15~64歲,0
112,2142,中嶋,65歲以上,0
112,2143,井戶田,0~14歲,0
112,2143,井戶田,15~64歲,1
112,2143,井戶田,65歲以上,0
112,2144,今中,0~14歲,1
112,2144,今中,15~64歲,0
112,2144,今中,65歲以上,0
112,2145,今城,0~14歲,1
112,2145,今城,15~64歲,0
112,2145,今城,65歲以上,0
112,2146,公羊,0~14歲,0
112,2146,公羊,15~64歲,0
112,2146,公羊,65歲以上,1
112,2147,公廣,0~14歲,0
112,2147,公廣,15~64歲,1
112,2147,公廣,65歲以上,0
112,2148,分,0~14歲,1
112,2148,分,15~64歲,0
112,2148,分,65歲以上,0
112,2149,刈,0~14歲,0
112,2149,刈,15~64歲,1
112,2149,刈,65歲以上,0
112,2150,壬,0~14歲,1
112,2150,壬,15~64歲,0
112,2150,壬,65歲以上,0
112,2151,巴榮,0~14歲,0
112,2151,巴榮,15~64歲,1
112,2151,巴榮,65歲以上,0
112,2152,手島,0~14歲,1
112,2152,手島,15~64歲,0
112,2152,手島,65歲以上,0
112,2153,扎,0~14歲,0
112,2153,扎,15~64歲,1
112,2153,扎,65歲以上,0
112,2154,文伯,0~14歲,1
112,2154,文伯,15~64歲,0
112,2154,文伯,65歲以上,0
112,2155,斗澤,0~14歲,0
112,2155,斗澤,15~64歲,1
112,2155,斗澤,65歲以上,0
112,2156,日吉,0~14歲,1
112,2156,日吉,15~64歲,0
112,2156,日吉,65歲以上,0
112,2157,木戶,0~14歲,1
112,2157,木戶,15~64歲,0
112,2157,木戶,65歲以上,0
112,2158,木全,0~14歲,1
112,2158,木全,15~64歲,0
112,2158,木全,65歲以上,0
112,2159,比嘉,0~14歲,1
112,2159,比嘉,15~64歲,0
112,2159,比嘉,65歲以上,0
112,2160,水井,0~14歲,0
112,2160,水井,15~64歲,1
112,2160,水井,65歲以上,0
112,2161,水谷,0~14歲,1
112,2161,水谷,15~64歲,0
112,2161,水谷,65歲以上,0
112,2162,片平,0~14歲,1
112,2162,片平,15~64歲,0
112,2162,片平,65歲以上,0
112,2163,牛嶋,0~14歲,1
112,2163,牛嶋,15~64歲,0
112,2163,牛嶋,65歲以上,0
112,2164,王易,0~14歲,0
112,2164,王易,15~64歲,1
112,2164,王易,65歲以上,0
112,2165,且,0~14歲,0
112,2165,且,15~64歲,0
112,2165,且,65歲以上,1
112,2166,丙,0~14歲,0
112,2166,丙,15~64歲,1
112,2166,丙,65歲以上,0
112,2167,出雲,0~14歲,0
112,2167,出雲,15~64歲,1
112,2167,出雲,65歲以上,0
112,2168,加哈用,0~14歲,0
112,2168,加哈用,15~64歲,0
112,2168,加哈用,65歲以上,1
112,2169,北島,0~14歲,0
112,2169,北島,15~64歲,1
112,2169,北島,65歲以上,0
112,2170,卌,0~14歲,0
112,2170,卌,15~64歲,1
112,2170,卌,65歲以上,0
112,2171,古市,0~14歲,1
112,2171,古市,15~64歲,0
112,2171,古市,65歲以上,0
112,2172,古葉,0~14歲,0
112,2172,古葉,15~64歲,0
112,2172,古葉,65歲以上,1
112,2173,古謝,0~14歲,1
112,2173,古謝,15~64歲,0
112,2173,古謝,65歲以上,0
112,2174,叭,0~14歲,0
112,2174,叭,15~64歲,1
112,2174,叭,65歲以上,0
112,2175,可尼美多,0~14歲,0
112,2175,可尼美多,15~64歲,1
112,2175,可尼美多,65歲以上,0
112,2176,可利弗,0~14歲,1
112,2176,可利弗,15~64歲,0
112,2176,可利弗,65歲以上,0
112,2177,史考區克,0~14歲,0
112,2177,史考區克,15~64歲,1
112,2177,史考區克,65歲以上,0
112,2178,四方,0~14歲,0
112,2178,四方,15~64歲,1
112,2178,四方,65歲以上,0
112,2179,市瀨,0~14歲,0
112,2179,市瀨,15~64歲,1
112,2179,市瀨,65歲以上,0
112,2180,平山,0~14歲,1
112,2180,平山,15~64歲,0
112,2180,平山,65歲以上,0
112,2181,平本,0~14歲,1
112,2181,平本,15~64歲,0
112,2181,平本,65歲以上,0
112,2182,平原,0~14歲,1
112,2182,平原,15~64歲,0
112,2182,平原,65歲以上,0
112,2183,平島,0~14歲,0
112,2183,平島,15~64歲,0
112,2183,平島,65歲以上,1
112,2184,平得,0~14歲,0
112,2184,平得,15~64歲,0
112,2184,平得,65歲以上,1
112,2185,平澤,0~14歲,0
112,2185,平澤,15~64歲,1
112,2185,平澤,65歲以上,0
112,2186,弗斯代克,0~14歲,1
112,2186,弗斯代克,15~64歲,0
112,2186,弗斯代克,65歲以上,0
112,2187,末,0~14歲,0
112,2187,末,15~64歲,1
112,2187,末,65歲以上,0
112,2188,末廣,0~14歲,1
112,2188,末廣,15~64歲,0
112,2188,末廣,65歲以上,0
112,2189,本司,0~14歲,1
112,2189,本司,15~64歲,0
112,2189,本司,65歲以上,0
112,2190,本間,0~14歲,1
112,2190,本間,15~64歲,0
112,2190,本間,65歲以上,0
112,2191,永井,0~14歲,0
112,2191,永井,15~64歲,1
112,2191,永井,65歲以上,0
112,2192,永屋,0~14歲,1
112,2192,永屋,15~64歲,0
112,2192,永屋,65歲以上,0
112,2193,瓜,0~14歲,0
112,2193,瓜,15~64歲,1
112,2193,瓜,65歲以上,0
112,2194,田渕,0~14歲,0
112,2194,田渕,15~64歲,1
112,2194,田渕,65歲以上,0
112,2195,田邉,0~14歲,1
112,2195,田邉,15~64歲,0
112,2195,田邉,65歲以上,0
112,2196,申仲,0~14歲,0
112,2196,申仲,15~64歲,1
112,2196,申仲,65歲以上,0
112,2197,白井,0~14歲,1
112,2197,白井,15~64歲,0
112,2197,白井,65歲以上,0
112,2198,白瑪,0~14歲,0
112,2198,白瑪,15~64歲,1
112,2198,白瑪,65歲以上,0
112,2199,石山,0~14歲,0
112,2199,石山,15~64歲,1
112,2199,石山,65歲以上,0
112,2200,石岡,0~14歲,0
112,2200,石岡,15~64歲,1
112,2200,石岡,65歲以上,0
112,2201,石垣,0~14歲,0
112,2201,石垣,15~64歲,1
112,2201,石垣,65歲以上,0
112,2202,石飛,0~14歲,0
112,2202,石飛,15~64歲,1
112,2202,石飛,65歲以上,0
112,2203,石崎,0~14歲,1
112,2203,石崎,15~64歲,0
112,2203,石崎,65歲以上,0
112,2204,禾,0~14歲,0
112,2204,禾,15~64歲,1
112,2204,禾,65歲以上,0
112,2205,立原,0~14歲,0
112,2205,立原,15~64歲,1
112,2205,立原,65歲以上,0
112,2206,亙,0~14歲,0
112,2206,亙,15~64歲,1
112,2206,亙,65歲以上,0
112,2207,仲村,0~14歲,0
112,2207,仲村,15~64歲,1
112,2207,仲村,65歲以上,0
112,2208,仲宗根,0~14歲,0
112,2208,仲宗根,15~64歲,1
112,2208,仲宗根,65歲以上,0
112,2209,仲原,0~14歲,0
112,2209,仲原,15~64歲,1
112,2209,仲原,65歲以上,0
112,2210,伏見,0~14歲,1
112,2210,伏見,15~64歲,0
112,2210,伏見,65歲以上,0
112,2211,伙,0~14歲,0
112,2211,伙,15~64歲,1
112,2211,伙,65歲以上,0
112,2212,全唐,0~14歲,0
112,2212,全唐,15~64歲,1
112,2212,全唐,65歲以上,0
112,2213,冲,0~14歲,1
112,2213,冲,15~64歲,0
112,2213,冲,65歲以上,0
112,2214,吉井,0~14歲,1
112,2214,吉井,15~64歲,0
112,2214,吉井,65歲以上,0
112,2215,吉原,0~14歲,0
112,2215,吉原,15~64歲,1
112,2215,吉原,65歲以上,0
112,2216,名雪,0~14歲,0
112,2216,名雪,15~64歲,1
112,2216,名雪,65歲以上,0
112,2217,名越,0~14歲,0
112,2217,名越,15~64歲,1
112,2217,名越,65歲以上,0
112,2218,向野,0~14歲,1
112,2218,向野,15~64歲,0
112,2218,向野,65歲以上,0
112,2219,吕,0~14歲,1
112,2219,吕,15~64歲,0
112,2219,吕,65歲以上,0
112,2220,宇都宮,0~14歲,0
112,2220,宇都宮,15~64歲,1
112,2220,宇都宮,65歲以上,0
112,2221,安久,0~14歲,0
112,2221,安久,15~64歲,0
112,2221,安久,65歲以上,1
112,2222,安川,0~14歲,1
112,2222,安川,15~64歲,0
112,2222,安川,65歲以上,0
112,2223,安重,0~14歲,1
112,2223,安重,15~64歲,0
112,2223,安重,65歲以上,0
112,2224,安國,0~14歲,1
112,2224,安國,15~64歲,0
112,2224,安國,65歲以上,0
112,2225,安野,0~14歲,1
112,2225,安野,15~64歲,0
112,2225,安野,65歲以上,0
112,2226,安聖尼,0~14歲,1
112,2226,安聖尼,15~64歲,0
112,2226,安聖尼,65歲以上,0
112,2227,安達,0~14歲,1
112,2227,安達,15~64歲,0
112,2227,安達,65歲以上,0
112,2228,安慶名,0~14歲,1
112,2228,安慶名,15~64歲,0
112,2228,安慶名,65歲以上,0
112,2229,成毛,0~14歲,0
112,2229,成毛,15~64歲,1
112,2229,成毛,65歲以上,0
112,2230,成瀨,0~14歲,1
112,2230,成瀨,15~64歲,0
112,2230,成瀨,65歲以上,0
112,2231,早川,0~14歲,1
112,2231,早川,15~64歲,0
112,2231,早川,65歲以上,0
112,2232,有森,0~14歲,0
112,2232,有森,15~64歲,1
112,2232,有森,65歲以上,0
112,2233,朵,0~14歲,0
112,2233,朵,15~64歲,1
112,2233,朵,65歲以上,0
112,2234,江角,0~14歲,1
112,2234,江角,15~64歲,0
112,2234,江角,65歲以上,0
112,2235,江阪,0~14歲,0
112,2235,江阪,15~64歲,1
112,2235,江阪,65歲以上,0
112,2236,池北,0~14歲,0
112,2236,池北,15~64歲,1
112,2236,池北,65歲以上,0
112,2237,池野,0~14歲,0
112,2237,池野,15~64歲,1
112,2237,池野,65歲以上,0
112,2238,灰,0~14歲,0
112,2238,灰,15~64歲,1
112,2238,灰,65歲以上,0
112,2239,竹澤,0~14歲,1
112,2239,竹澤,15~64歲,0
112,2239,竹澤,65歲以上,0
112,2240,米勒,0~14歲,0
112,2240,米勒,15~64歲,1
112,2240,米勒,65歲以上,0
112,2241,米塚,0~14歲,1
112,2241,米塚,15~64歲,0
112,2241,米塚,65歲以上,0
112,2242,羽,0~14歲,0
112,2242,羽,15~64歲,1
112,2242,羽,65歲以上,0
112,2243,羽賀,0~14歲,0
112,2243,羽賀,15~64歲,1
112,2243,羽賀,65歲以上,0
112,2244,艾巴修,0~14歲,1
112,2244,艾巴修,15~64歲,0
112,2244,艾巴修,65歲以上,0
112,2245,艾伯森,0~14歲,1
112,2245,艾伯森,15~64歲,0
112,2245,艾伯森,65歲以上,0
112,2246,西田,0~14歲,0
112,2246,西田,15~64歲,1
112,2246,西田,65歲以上,0
112,2247,西尾,0~14歲,0
112,2247,西尾,15~64歲,1
112,2247,西尾,65歲以上,0
112,2248,西澤,0~14歲,1
112,2248,西澤,15~64歲,0
112,2248,西澤,65歲以上,0
112,2249,西𦚰,0~14歲,1
112,2249,西𦚰,15~64歲,0
112,2249,西𦚰,65歲以上,0
112,2250,串,0~14歲,0
112,2250,串,15~64歲,1
112,2250,串,65歲以上,0
112,2251,伴,0~14歲,1
112,2251,伴,15~64歲,0
112,2251,伴,65歲以上,0
112,2252,佈,0~14歲,0
112,2252,佈,15~64歲,1
112,2252,佈,65歲以上,0
112,2253,住吉,0~14歲,1
112,2253,住吉,15~64歲,0
112,2253,住吉,65歲以上,0
112,2254,佐山,0~14歲,0
112,2254,佐山,15~64歲,1
112,2254,佐山,65歲以上,0
112,2255,佐伯,0~14歲,1
112,2255,佐伯,15~64歲,0
112,2255,佐伯,65歲以上,0
112,2256,佑,0~14歲,1
112,2256,佑,15~64歲,0
112,2256,佑,65歲以上,0
112,2257,児,0~14歲,0
112,2257,児,15~64歲,1
112,2257,児,65歲以上,0
112,2258,别,0~14歲,0
112,2258,别,15~64歲,1
112,2258,别,65歲以上,0
112,2259,卲,0~14歲,0
112,2259,卲,15~64歲,0
112,2259,卲,65歲以上,1
112,2260,吳文信,0~14歲,0
112,2260,吳文信,15~64歲,1
112,2260,吳文信,65歲以上,0
112,2261,吼,0~14歲,0
112,2261,吼,15~64歲,1
112,2261,吼,65歲以上,0
112,2262,坂井,0~14歲,1
112,2262,坂井,15~64歲,0
112,2262,坂井,65歲以上,0
112,2263,坂元,0~14歲,1
112,2263,坂元,15~64歲,0
112,2263,坂元,65歲以上,0
112,2264,夾,0~14歲,0
112,2264,夾,15~64歲,1
112,2264,夾,65歲以上,0
112,2265,妙治,0~14歲,1
112,2265,妙治,15~64歲,0
112,2265,妙治,65歲以上,0
112,2266,孜,0~14歲,0
112,2266,孜,15~64歲,0
112,2266,孜,65歲以上,1
112,2267,孝,0~14歲,0
112,2267,孝,15~64歲,0
112,2267,孝,65歲以上,1
112,2268,尾內,0~14歲,0
112,2268,尾內,15~64歲,0
112,2268,尾內,65歲以上,1
112,2269,尾形,0~14歲,1
112,2269,尾形,15~64歲,0
112,2269,尾形,65歲以上,0
112,2270,尾臺,0~14歲,0
112,2270,尾臺,15~64歲,1
112,2270,尾臺,65歲以上,0
112,2271,折,0~14歲,0
112,2271,折,15~64歲,1
112,2271,折,65歲以上,0
112,2272,更,0~14歲,0
112,2272,更,15~64歲,1
112,2272,更,65歲以上,0
112,2273,杉田,0~14歲,0
112,2273,杉田,15~64歲,1
112,2273,杉田,65歲以上,0
112,2274,杉原,0~14歲,1
112,2274,杉原,15~64歲,0
112,2274,杉原,65歲以上,0
112,2275,杉島,0~14歲,1
112,2275,杉島,15~64歲,0
112,2275,杉島,65歲以上,0
112,2276,李家,0~14歲,1
112,2276,李家,15~64歲,0
112,2276,李家,65歲以上,0
112,2277,村山,0~14歲,0
112,2277,村山,15~64歲,1
112,2277,村山,65歲以上,0
112,2278,村內,0~14歲,0
112,2278,村內,15~64歲,1
112,2278,村內,65歲以上,0
112,2279,杜亞克維奇,0~14歲,1
112,2279,杜亞克維奇,15~64歲,0
112,2279,杜亞克維奇,65歲以上,0
112,2280,汶,0~14歲,0
112,2280,汶,15~64歲,1
112,2280,汶,65歲以上,0
112,2281,沖本,0~14歲,0
112,2281,沖本,15~64歲,1
112,2281,沖本,65歲以上,0
112,2282,沖野,0~14歲,0
112,2282,沖野,15~64歲,1
112,2282,沖野,65歲以上,0
112,2283,沛,0~14歲,0
112,2283,沛,15~64歲,1
112,2283,沛,65歲以上,0
112,2284,沢,0~14歲,0
112,2284,沢,15~64歲,1
112,2284,沢,65歲以上,0
112,2285,育,0~14歲,0
112,2285,育,15~64歲,1
112,2285,育,65歲以上,0
112,2286,芍,0~14歲,0
112,2286,芍,15~64歲,1
112,2286,芍,65歲以上,0
112,2287,角南,0~14歲,0
112,2287,角南,15~64歲,1
112,2287,角南,65歲以上,0
112,2288,赤尾,0~14歲,0
112,2288,赤尾,15~64歲,1
112,2288,赤尾,65歲以上,0
112,2289,赤松,0~14歲,1
112,2289,赤松,15~64歲,0
112,2289,赤松,65歲以上,0
112,2290,辰己,0~14歲,0
112,2290,辰己,15~64歲,1
112,2290,辰己,65歲以上,0
112,2291,那旺,0~14歲,0
112,2291,那旺,15~64歲,1
112,2291,那旺,65歲以上,0
112,2292,里見,0~14歲,1
112,2292,里見,15~64歲,0
112,2292,里見,65歲以上,0
112,2293,阮黃,0~14歲,0
112,2293,阮黃,15~64歲,1
112,2293,阮黃,65歲以上,0
112,2294,𣬂,0~14歲,0
112,2294,𣬂,15~64歲,1
112,2294,𣬂,65歲以上,0
112,2295,亞伯,0~14歲,0
112,2295,亞伯,15~64歲,1
112,2295,亞伯,65歲以上,0
112,2296,佴,0~14歲,0
112,2296,佴,15~64歲,1
112,2296,佴,65歲以上,0
112,2297,兒島,0~14歲,1
112,2297,兒島,15~64歲,0
112,2297,兒島,65歲以上,0
112,2298,刮,0~14歲,0
112,2298,刮,15~64歲,1
112,2298,刮,65歲以上,0
112,2299,協,0~14歲,0
112,2299,協,15~64歲,1
112,2299,協,65歲以上,0
112,2300,卧,0~14歲,0
112,2300,卧,15~64歲,1
112,2300,卧,65歲以上,0
112,2301,周澤,0~14歲,0
112,2301,周澤,15~64歲,1
112,2301,周澤,65歲以上,0
112,2302,呼延,0~14歲,1
112,2302,呼延,15~64歲,0
112,2302,呼延,65歲以上,0
112,2303,坦夏,0~14歲,0
112,2303,坦夏,15~64歲,1
112,2303,坦夏,65歲以上,0
112,2304,奈,0~14歲,1
112,2304,奈,15~64歲,0
112,2304,奈,65歲以上,0
112,2305,奈須,0~14歲,1
112,2305,奈須,15~64歲,0
112,2305,奈須,65歲以上,0
112,2306,姑,0~14歲,0
112,2306,姑,15~64歲,1
112,2306,姑,65歲以上,0
112,2307,岡川,0~14歲,0
112,2307,岡川,15~64歲,1
112,2307,岡川,65歲以上,0
112,2308,岡部,0~14歲,1
112,2308,岡部,15~64歲,0
112,2308,岡部,65歲以上,0
112,2309,岩上,0~14歲,0
112,2309,岩上,15~64歲,1
112,2309,岩上,65歲以上,0
112,2310,岩坪,0~14歲,0
112,2310,岩坪,15~64歲,1
112,2310,岩坪,65歲以上,0
112,2311,岩松,0~14歲,0
112,2311,岩松,15~64歲,1
112,2311,岩松,65歲以上,0
112,2312,岩橋,0~14歲,0
112,2312,岩橋,15~64歲,1
112,2312,岩橋,65歲以上,0
112,2313,岱,0~14歲,0
112,2313,岱,15~64歲,1
112,2313,岱,65歲以上,0
112,2314,岸本,0~14歲,1
112,2314,岸本,15~64歲,0
112,2314,岸本,65歲以上,0
112,2315,岸田,0~14歲,1
112,2315,岸田,15~64歲,0
112,2315,岸田,65歲以上,0
112,2316,廸,0~14歲,0
112,2316,廸,15~64歲,1
112,2316,廸,65歲以上,0
112,2317,性,0~14歲,0
112,2317,性,15~64歲,0
112,2317,性,65歲以上,1
112,2318,或,0~14歲,0
112,2318,或,15~64歲,1
112,2318,或,65歲以上,0
112,2319,房州,0~14歲,1
112,2319,房州,15~64歲,0
112,2319,房州,65歲以上,0
112,2320,押川廖,0~14歲,0
112,2320,押川廖,15~64歲,1
112,2320,押川廖,65歲以上,0
112,2321,拉丰奇,0~14歲,1
112,2321,拉丰奇,15~64歲,0
112,2321,拉丰奇,65歲以上,0
112,2322,旻,0~14歲,0
112,2322,旻,15~64歲,1
112,2322,旻,65歲以上,0
112,2323,明石,0~14歲,1
112,2323,明石,15~64歲,0
112,2323,明石,65歲以上,0
112,2324,明珍,0~14歲,0
112,2324,明珍,15~64歲,1
112,2324,明珍,65歲以上,0
112,2325,杬,0~14歲,0
112,2325,杬,15~64歲,1
112,2325,杬,65歲以上,0
112,2326,杮,0~14歲,0
112,2326,杮,15~64歲,1
112,2326,杮,65歲以上,0
112,2327,東條,0~14歲,1
112,2327,東條,15~64歲,0
112,2327,東條,65歲以上,0
112,2328,松川,0~14歲,1
112,2328,松川,15~64歲,0
112,2328,松川,65歲以上,0
112,2329,松井,0~14歲,0
112,2329,松井,15~64歲,1
112,2329,松井,65歲以上,0
112,2330,松永,0~14歲,1
112,2330,松永,15~64歲,0
112,2330,松永,65歲以上,0
112,2331,松村,0~14歲,1
112,2331,松村,15~64歲,0
112,2331,松村,65歲以上,0
112,2332,松島,0~14歲,1
112,2332,松島,15~64歲,0
112,2332,松島,65歲以上,0
112,2333,松葉,0~14歲,1
112,2333,松葉,15~64歲,0
112,2333,松葉,65歲以上,0
112,2334,松橋,0~14歲,1
112,2334,松橋,15~64歲,0
112,2334,松橋,65歲以上,0
112,2335,林田,0~14歲,1
112,2335,林田,15~64歲,0
112,2335,林田,65歲以上,0
112,2336,武居,0~14歲,1
112,2336,武居,15~64歲,0
112,2336,武居,65歲以上,0
112,2337,武皇,0~14歲,0
112,2337,武皇,15~64歲,1
112,2337,武皇,65歲以上,0
112,2338,武藤,0~14歲,0
112,2338,武藤,15~64歲,1
112,2338,武藤,65歲以上,0
112,2339,河田,0~14歲,1
112,2339,河田,15~64歲,0
112,2339,河田,65歲以上,0
112,2340,河邊,0~14歲,1
112,2340,河邊,15~64歲,0
112,2340,河邊,65歲以上,0
112,2341,法拉格,0~14歲,0
112,2341,法拉格,15~64歲,1
112,2341,法拉格,65歲以上,0
112,2342,泮,0~14歲,0
112,2342,泮,15~64歲,1
112,2342,泮,65歲以上,0
112,2343,牧村,0~14歲,1
112,2343,牧村,15~64歲,0
112,2343,牧村,65歲以上,0
112,2344,社,0~14歲,0
112,2344,社,15~64歲,1
112,2344,社,65歲以上,0
112,2345,芝田,0~14歲,0
112,2345,芝田,15~64歲,0
112,2345,芝田,65歲以上,1
112,2346,芬,0~14歲,1
112,2346,芬,15~64歲,0
112,2346,芬,65歲以上,0
112,2347,花輪,0~14歲,1
112,2347,花輪,15~64歲,0
112,2347,花輪,65歲以上,0
112,2348,軋,0~14歲,0
112,2348,軋,15~64歲,1
112,2348,軋,65歲以上,0
112,2349,邳,0~14歲,0
112,2349,邳,15~64歲,0
112,2349,邳,65歲以上,1
112,2350,金木,0~14歲,1
112,2350,金木,15~64歲,0
112,2350,金木,65歲以上,0
112,2351,金田,0~14歲,0
112,2351,金田,15~64歲,1
112,2351,金田,65歲以上,0
112,2352,金光,0~14歲,1
112,2352,金光,15~64歲,0
112,2352,金光,65歲以上,0
112,2353,長谷山,0~14歲,1
112,2353,長谷山,15~64歲,0
112,2353,長谷山,65歲以上,0
112,2354,長澤,0~14歲,0
112,2354,長澤,15~64歲,1
112,2354,長澤,65歲以上,0
112,2355,長嶺,0~14歲,1
112,2355,長嶺,15~64歲,0
112,2355,長嶺,65歲以上,0
112,2356,阿仲,0~14歲,0
112,2356,阿仲,15~64歲,1
112,2356,阿仲,65歲以上,0
112,2357,青柳,0~14歲,0
112,2357,青柳,15~64歲,1
112,2357,青柳,65歲以上,0
112,2358,青海,0~14歲,1
112,2358,青海,15~64歲,0
112,2358,青海,65歲以上,0
112,2359,亮,0~14歲,0
112,2359,亮,15~64歲,1
112,2359,亮,65歲以上,0
112,2360,俄,0~14歲,0
112,2360,俄,15~64歲,1
112,2360,俄,65歲以上,0
112,2361,保坂,0~14歲,1
112,2361,保坂,15~64歲,0
112,2361,保坂,65歲以上,0
112,2362,保苅,0~14歲,0
112,2362,保苅,15~64歲,1
112,2362,保苅,65歲以上,0
112,2363,信田,0~14歲,1
112,2363,信田,15~64歲,0
112,2363,信田,65歲以上,0
112,2364,兪,0~14歲,0
112,2364,兪,15~64歲,0
112,2364,兪,65歲以上,1
112,2365,前,0~14歲,0
112,2365,前,15~64歲,0
112,2365,前,65歲以上,1
112,2366,前野,0~14歲,0
112,2366,前野,15~64歲,1
112,2366,前野,65歲以上,0
112,2367,南保,0~14歲,0
112,2367,南保,15~64歲,1
112,2367,南保,65歲以上,0
112,2368,呰,0~14歲,0
112,2368,呰,15~64歲,1
112,2368,呰,65歲以上,0
112,2369,城地,0~14歲,0
112,2369,城地,15~64歲,1
112,2369,城地,65歲以上,0
112,2370,城間,0~14歲,0
112,2370,城間,15~64歲,1
112,2370,城間,65歲以上,0
112,2371,姞,0~14歲,1
112,2371,姞,15~64歲,0
112,2371,姞,65歲以上,0
112,2372,姻,0~14歲,0
112,2372,姻,15~64歲,1
112,2372,姻,65歲以上,0
112,2373,威廉,0~14歲,1
112,2373,威廉,15~64歲,0
112,2373,威廉,65歲以上,0
112,2374,室伏,0~14歲,1
112,2374,室伏,15~64歲,0
112,2374,室伏,65歲以上,0
112,2375,廼,0~14歲,0
112,2375,廼,15~64歲,0
112,2375,廼,65歲以上,1
112,2376,彦,0~14歲,0
112,2376,彦,15~64歲,1
112,2376,彦,65歲以上,0
112,2377,後藤田,0~14歲,1
112,2377,後藤田,15~64歲,0
112,2377,後藤田,65歲以上,0
112,2378,恒川,0~14歲,1
112,2378,恒川,15~64歲,0
112,2378,恒川,65歲以上,0
112,2379,柒,0~14歲,0
112,2379,柒,15~64歲,1
112,2379,柒,65歲以上,0
112,2380,柔,0~14歲,0
112,2380,柔,15~64歲,1
112,2380,柔,65歲以上,0
112,2381,柘,0~14歲,0
112,2381,柘,15~64歲,1
112,2381,柘,65歲以上,0
112,2382,柚村,0~14歲,1
112,2382,柚村,15~64歲,0
112,2382,柚村,65歲以上,0
112,2383,柳井,0~14歲,1
112,2383,柳井,15~64歲,0
112,2383,柳井,65歲以上,0
112,2384,柳谷,0~14歲,1
112,2384,柳谷,15~64歲,0
112,2384,柳谷,65歲以上,0
112,2385,津嘉山,0~14歲,0
112,2385,津嘉山,15~64歲,0
112,2385,津嘉山,65歲以上,1
112,2386,派,0~14歲,1
112,2386,派,15~64歲,0
112,2386,派,65歲以上,0
112,2387,浅羽,0~14歲,0
112,2387,浅羽,15~64歲,1
112,2387,浅羽,65歲以上,0
112,2388,為,0~14歲,0
112,2388,為,15~64歲,1
112,2388,為,65歲以上,0
112,2389,盆,0~14歲,0
112,2389,盆,15~64歲,1
112,2389,盆,65歲以上,0
112,2390,矦,0~14歲,0
112,2390,矦,15~64歲,0
112,2390,矦,65歲以上,1
112,2391,砂,0~14歲,0
112,2391,砂,15~64歲,1
112,2391,砂,65歲以上,0
112,2392,砂邊,0~14歲,0
112,2392,砂邊,15~64歲,1
112,2392,砂邊,65歲以上,0
112,2393,秋山,0~14歲,1
112,2393,秋山,15~64歲,0
112,2393,秋山,65歲以上,0
112,2394,秋吉,0~14歲,1
112,2394,秋吉,15~64歲,0
112,2394,秋吉,65歲以上,0
112,2395,秋野,0~14歲,0
